Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-33.4981,-70.6077,-4,579
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2016,10,1,19,0,0.0,0.0,0.0,18.0,18.0,51.0,NaN,1.0,205.5,0
2016,10,1,20,0,0.0,0.0,0.0,16.0,16.0,56.5,NaN,0.5,201.0,0
2016,10,1,21,0,0.0,0.0,0.0,14.7,14.7,64.0,NaN,0.2,229.5,0
2016,10,1,22,0,0.0,0.0,0.0,13.8,13.8,75.3,NaN,0.2,310.5,0
2016,10,1,23,0,0.0,0.0,0.0,12.7,12.7,87.1,NaN,0.4,324.0,0
2016,10,2,0,0,0.0,0.0,0.0,11.9,11.9,91.9,NaN,0.4,340.5,0
2016,10,2,1,0,0.0,0.0,0.0,11.0,11.0,93.9,NaN,0.4,330.0,0
2016,10,2,2,0,0.0,0.0,0.0,10.2,10.2,94.2,NaN,0.5,343.5,0
2016,10,2,3,0,0.0,0.0,0.0,9.5,9.5,96.2,NaN,0.6,349.5,0
2016,10,2,4,0,0.0,0.0,0.0,8.5,8.5,96.9,NaN,0.5,24.0,0
2016,10,2,5,0,0.0,0.0,0.0,7.7,7.7,98.9,NaN,0.6,37.5,0
2016,10,2,6,0,0.0,0.0,0.0,7.1,7.1,99.0,NaN,0.6,40.5,0
2016,10,2,7,0,113.9,594.3,30.9,8.8,8.8,100.0,NaN,0.5,40.5,0
2016,10,2,8,0,342.1,819.3,55.3,11.6,11.6,100.0,NaN,0.4,27.0,0
2016,10,2,9,0,559.0,903.7,71.9,16.0,16.0,91.7,NaN,0.4,354.0,0
2016,10,2,10,0,741.1,946.8,84.2,19.1,19.1,71.6,NaN,0.7,315.0,0
2016,10,2,11,0,872.7,970.4,92.5,21.9,21.9,59.0,NaN,0.9,282.0,0
2016,10,2,12,0,938.2,976.6,96.6,24.7,24.7,40.9,NaN,1.3,262.5,0
2016,10,2,13,0,937.7,974.2,96.6,26.6,26.6,40.5,NaN,1.7,249.0,0
2016,10,2,14,0,871.0,962.7,92.4,27.7,27.7,32.7,NaN,2.0,238.5,0
2016,10,2,15,0,741.5,937.0,84.2,28.6,28.6,34.4,NaN,2.4,237.0,0
2016,10,2,16,0,562.3,892.6,72.1,28.0,28.0,33.1,NaN,2.4,226.5,0
2016,10,2,17,0,348.7,809.0,55.9,26.9,26.9,33.3,NaN,2.3,220.5,0
2016,10,2,18,0,123.6,597.3,32.5,24.7,24.7,31.4,NaN,1.6,216.0,0
2016,10,2,19,0,0.0,0.0,0.0,21.5,21.5,44.2,NaN,0.7,210.0,0
2016,10,2,20,0,0.0,0.0,0.0,18.9,18.9,47.5,NaN,0.3,216.0,0
2016,10,2,21,0,0.0,0.0,0.0,17.2,17.2,62.1,NaN,0.3,264.0,0
2016,10,2,22,0,0.0,0.0,0.0,16.1,16.1,75.1,NaN,0.4,306.0,0
2016,10,2,23,0,0.0,0.0,0.0,14.9,14.9,81.2,NaN,0.5,327.0,0
2016,10,3,0,0,0.0,0.0,0.0,14.1,14.1,86.0,NaN,0.4,334.5,0
2016,10,3,1,0,0.0,0.0,0.0,13.3,13.3,87.8,NaN,0.5,337.5,0
2016,10,3,2,0,0.0,0.0,0.0,12.5,12.5,90.2,NaN,0.6,3.0,0
2016,10,3,3,0,0.0,0.0,0.0,11.6,11.6,94.3,NaN,0.7,30.0,0
2016,10,3,4,0,0.0,0.0,0.0,10.5,10.5,96.2,NaN,0.6,63.0,0
2016,10,3,5,0,0.0,0.0,0.0,9.5,9.5,99.2,NaN,0.8,37.5,0
2016,10,3,6,0,0.0,0.0,0.0,9.0,9.0,99.8,NaN,0.7,51.0,0
2016,10,3,7,0,118.4,601.8,31.6,10.4,10.4,100.0,NaN,0.7,58.5,0
2016,10,3,8,0,345.2,816.7,55.6,13.4,13.4,100.0,NaN,0.4,30.0,0
2016,10,3,9,0,558.6,895.7,71.9,16.4,16.4,82.8,NaN,0.3,352.5,0
2016,10,3,10,0,736.0,934.4,83.9,19.3,19.3,68.0,NaN,0.7,283.5,0
2016,10,3,11,0,862.5,953.9,92.0,21.9,21.9,57.4,NaN,0.9,268.5,0
2016,10,3,12,0,926.4,959.8,96.0,24.0,24.0,44.2,NaN,1.3,244.5,0
2016,10,3,13,0,925.1,956.9,96.0,25.3,25.3,48.2,NaN,1.7,235.5,0
2016,10,3,14,0,858.5,944.6,91.8,26.0,26.0,42.2,NaN,2.0,231.0,0
2016,10,3,15,0,286.7,9.2,280.2,25.3,25.3,40.7,NaN,2.4,226.5,0
2016,10,3,16,0,194.3,8.8,189.4,23.9,23.9,41.3,NaN,2.4,220.5,0
2016,10,3,17,0,103.3,8.0,100.4,21.7,21.7,40.2,NaN,2.2,219.0,0
2016,10,3,18,0,30.7,5.9,29.8,19.9,19.9,41.1,NaN,1.9,214.5,0
2016,10,3,19,0,0.0,0.0,0.0,18.2,18.2,56.1,NaN,1.2,211.5,0
2016,10,3,20,0,0.0,0.0,0.0,17.1,17.1,54.1,NaN,0.8,220.5,0
2016,10,3,21,0,0.0,0.0,0.0,16.3,16.3,68.7,NaN,0.5,231.0,0
2016,10,3,22,0,0.0,0.0,0.0,16.1,16.1,69.2,NaN,0.5,253.5,0
2016,10,3,23,0,0.0,0.0,0.0,15.9,15.9,77.8,NaN,0.4,280.5,0
2016,10,4,0,0,0.0,0.0,0.0,15.9,15.9,80.8,NaN,0.3,306.0,0
2016,10,4,1,0,0.0,0.0,0.0,15.7,15.7,84.1,NaN,0.2,283.5,0
2016,10,4,2,0,0.0,0.0,0.0,15.1,15.1,86.4,NaN,0.3,316.5,0
2016,10,4,3,0,0.0,0.0,0.0,14.4,14.4,91.3,NaN,0.4,286.5,0
2016,10,4,4,0,0.0,0.0,0.0,13.1,13.1,90.3,NaN,0.3,207.0,0
2016,10,4,5,0,0.0,0.0,0.0,11.6,11.6,94.8,NaN,0.3,171.0,0
2016,10,4,6,0,0.0,0.0,0.0,10.6,10.6,92.3,NaN,0.3,135.0,0
2016,10,4,7,0,117.6,575.6,31.8,11.6,11.6,97.9,NaN,0.2,106.5,0
2016,10,4,8,0,339.2,790.4,55.3,14.0,14.0,97.7,NaN,0.4,325.5,0
2016,10,4,9,0,550.6,874.7,71.5,16.7,16.7,81.0,NaN,0.8,295.5,0
2016,10,4,10,0,728.1,918.2,83.5,19.0,19.0,76.2,NaN,1.1,274.5,0
2016,10,4,11,0,856.5,942.5,91.8,20.4,20.4,67.9,NaN,1.5,261.0,0
2016,10,4,12,0,922.7,951.9,95.9,22.1,22.1,62.3,NaN,1.7,246.0,0
2016,10,4,13,0,924.0,952.1,96.0,23.2,23.2,56.7,NaN,2.2,234.0,0
2016,10,4,14,0,860.1,943.1,92.0,23.7,23.7,54.9,NaN,2.3,232.5,0
2016,10,4,15,0,737.4,924.1,84.1,24.3,24.3,48.7,NaN,2.6,229.5,0
2016,10,4,16,0,563.9,886.8,72.4,23.7,23.7,47.7,NaN,2.4,222.0,0
2016,10,4,17,0,354.1,811.0,56.5,22.6,22.6,46.5,NaN,2.2,219.0,0
2016,10,4,18,0,128.3,602.5,33.2,21.1,21.1,35.5,NaN,1.5,216.0,0
2016,10,4,19,0,0.0,0.0,0.0,19.1,19.1,43.5,NaN,0.6,207.0,0
2016,10,4,20,0,0.0,0.0,0.0,17.2,17.2,46.1,NaN,0.4,207.0,0
2016,10,4,21,0,0.0,0.0,0.0,15.7,15.7,60.4,NaN,0.2,231.0,0
2016,10,4,22,0,0.0,0.0,0.0,14.7,14.7,66.7,NaN,0.3,289.5,0
2016,10,4,23,0,0.0,0.0,0.0,13.4,13.4,76.7,NaN,0.7,337.5,0
2016,10,5,0,0,0.0,0.0,0.0,12.6,12.6,81.6,NaN,0.7,349.5,0
2016,10,5,1,0,0.0,0.0,0.0,11.8,11.8,85.3,NaN,0.7,336.0,0
2016,10,5,2,0,0.0,0.0,0.0,10.7,10.7,87.3,NaN,0.7,339.0,0
2016,10,5,3,0,0.0,0.0,0.0,10.1,10.1,91.3,NaN,0.6,322.5,0
2016,10,5,4,0,0.0,0.0,0.0,9.5,9.5,92.3,NaN,0.6,12.0,0
2016,10,5,5,0,0.0,0.0,0.0,8.3,8.3,93.3,NaN,0.8,109.5,0
2016,10,5,6,0,0.0,0.0,0.0,7.9,7.9,93.3,NaN,0.7,63.0,0
2016,10,5,7,0,124.8,598.0,32.8,9.9,9.9,94.6,NaN,0.6,66.0,0
2016,10,5,8,0,348.2,803.0,56.1,12.4,12.4,94.6,NaN,0.3,46.5,0
2016,10,5,9,0,559.2,882.1,72.2,16.0,16.0,82.4,NaN,0.2,327.0,0
2016,10,5,10,0,735.0,922.0,84.1,19.2,19.2,69.1,NaN,0.7,285.0,0
2016,10,5,11,0,860.3,942.5,92.1,22.2,22.2,59.5,NaN,0.8,255.0,0
2016,10,5,12,0,925.6,951.3,96.1,24.1,24.1,47.3,NaN,1.1,229.5,0
2016,10,5,13,0,925.8,950.6,96.1,24.9,24.9,46.0,NaN,1.5,219.0,0
2016,10,5,14,0,860.8,940.6,92.0,25.9,25.9,45.0,NaN,1.5,225.0,0
2016,10,5,15,0,736.3,919.3,84.0,27.0,27.0,40.1,NaN,1.9,222.0,0
2016,10,5,16,0,561.8,879.1,72.2,27.6,27.6,45.8,NaN,2.2,213.0,0
2016,10,5,17,0,352.1,800.7,56.3,26.4,26.4,37.2,NaN,2.2,208.5,0
2016,10,5,18,0,130.4,605.0,33.5,24.0,24.0,28.4,NaN,1.5,216.0,0
2016,10,5,19,0,0.0,0.0,0.0,20.3,20.3,36.3,NaN,0.7,207.0,0
2016,10,5,20,0,0.0,0.0,0.0,17.9,17.9,44.2,NaN,0.5,202.5,0
2016,10,5,21,0,0.0,0.0,0.0,16.4,16.4,55.9,NaN,0.6,226.5,0
2016,10,5,22,0,0.0,0.0,0.0,15.2,15.2,65.4,NaN,0.7,351.0,0
2016,10,5,23,0,0.0,0.0,0.0,13.9,13.9,73.2,NaN,0.9,348.0,0
2016,10,6,0,0,0.0,0.0,0.0,12.9,12.9,76.7,NaN,0.9,6.0,0
2016,10,6,1,0,0.0,0.0,0.0,12.1,12.1,80.9,NaN,0.9,7.5,0
2016,10,6,2,0,0.0,0.0,0.0,11.5,11.5,83.4,NaN,0.9,7.5,0
2016,10,6,3,0,0.0,0.0,0.0,10.6,10.6,87.7,NaN,0.8,25.5,0
2016,10,6,4,0,0.0,0.0,0.0,9.7,9.7,90.1,NaN,0.7,27.0,0
2016,10,6,5,0,0.0,0.0,0.0,9.1,9.1,91.6,NaN,0.7,145.5,0
2016,10,6,6,0,0.0,0.0,0.0,9.6,9.6,94.5,NaN,0.6,138.0,0
2016,10,6,7,0,41.2,5.9,40.3,10.4,10.4,94.0,NaN,0.5,144.0,0
2016,10,6,8,0,142.7,7.9,139.8,12.8,12.8,96.1,NaN,0.3,115.5,0
2016,10,6,9,0,139.9,8.7,135.1,15.1,15.1,82.5,NaN,0.2,199.5,0
2016,10,6,10,0,202.2,9.0,195.7,17.9,17.9,68.1,NaN,0.6,244.5,0
2016,10,6,11,0,251.9,9.2,244.3,21.5,21.5,57.9,NaN,1.1,244.5,0
2016,10,6,12,0,542.6,15.0,529.5,23.0,23.0,47.2,NaN,1.4,232.5,0
2016,10,6,13,0,542.3,14.9,529.2,23.8,23.8,40.5,NaN,2.0,231.0,0
2016,10,6,14,0,484.0,11.8,474.3,24.8,24.8,51.7,NaN,2.4,234.0,0
2016,10,6,15,0,457.7,11.5,449.6,23.9,23.9,49.2,NaN,2.6,229.5,0
2016,10,6,16,0,305.0,8.6,300.2,22.8,22.8,61.0,NaN,2.7,229.5,0
2016,10,6,17,0,158.1,7.8,155.2,21.5,21.5,50.2,NaN,2.4,223.5,0
2016,10,6,18,0,46.3,5.9,45.3,20.2,20.2,39.1,NaN,2.0,223.5,0
2016,10,6,19,0,0.0,0.0,0.0,18.5,18.5,56.9,NaN,1.3,214.5,0
2016,10,6,20,0,0.0,0.0,0.0,17.2,17.2,54.0,NaN,1.0,211.5,0
2016,10,6,21,0,0.0,0.0,0.0,16.0,16.0,66.3,NaN,0.6,207.0,0
2016,10,6,22,0,0.0,0.0,0.0,15.8,15.8,67.3,NaN,0.4,195.0,0
2016,10,6,23,0,0.0,0.0,0.0,14.5,14.5,77.8,NaN,0.4,211.5,0
2016,10,7,0,0,0.0,0.0,0.0,13.8,13.8,79.5,NaN,0.4,214.5,0
2016,10,7,1,0,0.0,0.0,0.0,13.1,13.1,81.5,NaN,0.3,241.5,0
2016,10,7,2,0,0.0,0.0,0.0,12.5,12.5,85.3,NaN,0.2,270.0,0
2016,10,7,3,0,0.0,0.0,0.0,12.0,12.0,89.8,NaN,0.3,241.5,0
2016,10,7,4,0,0.0,0.0,0.0,11.3,11.3,95.1,NaN,0.4,231.0,0
2016,10,7,5,0,0.0,0.0,0.0,10.2,10.2,91.8,NaN,0.2,174.0,0
2016,10,7,6,0,0.0,0.0,0.0,9.4,9.4,94.3,NaN,0.3,139.5,0
2016,10,7,7,0,133.4,608.9,34.0,10.6,10.6,96.1,NaN,0.2,136.5,0
2016,10,7,8,0,358.1,808.4,56.8,12.1,12.1,99.6,NaN,0.1,123.0,0
2016,10,7,9,0,572.3,891.2,72.9,14.6,14.6,85.1,NaN,0.3,217.5,0
2016,10,7,10,0,752.6,935.3,85.0,17.2,17.2,71.6,NaN,0.6,246.0,0
2016,10,7,11,0,883.7,961.2,93.3,19.4,19.4,62.2,NaN,0.9,250.5,0
2016,10,7,12,0,947.9,968.3,97.2,21.9,21.9,50.3,NaN,1.4,235.5,0
2016,10,7,13,0,946.2,966.2,97.1,23.8,23.8,42.7,NaN,1.9,231.0,0
2016,10,7,14,0,879.0,955.2,92.9,25.1,25.1,45.6,NaN,2.2,231.0,0
2016,10,7,15,0,751.7,933.0,84.8,24.8,24.8,43.9,NaN,2.6,225.0,0
2016,10,7,16,0,574.4,892.6,72.9,24.3,24.3,43.3,NaN,2.6,219.0,0
2016,10,7,17,0,361.9,814.3,56.9,22.9,22.9,42.1,NaN,2.4,216.0,0
2016,10,7,18,0,134.5,607.0,34.1,21.3,21.3,33.6,NaN,2.0,216.0,0
2016,10,7,19,0,0.0,0.0,0.0,18.6,18.6,42.4,NaN,1.2,214.5,0
2016,10,7,20,0,0.0,0.0,0.0,17.2,17.2,43.6,NaN,0.6,207.0,0
2016,10,7,21,0,0.0,0.0,0.0,15.6,15.6,56.9,NaN,0.3,214.5,0
2016,10,7,22,0,0.0,0.0,0.0,14.7,14.7,65.3,NaN,0.4,333.0,0
2016,10,7,23,0,0.0,0.0,0.0,13.7,13.7,79.1,NaN,0.7,358.5,0
2016,10,8,0,0,0.0,0.0,0.0,13.0,13.0,84.5,NaN,0.5,0.0,0
2016,10,8,1,0,0.0,0.0,0.0,12.2,12.2,88.3,NaN,0.6,4.5,0
2016,10,8,2,0,0.0,0.0,0.0,11.7,11.7,89.1,NaN,0.5,358.5,0
2016,10,8,3,0,0.0,0.0,0.0,11.3,11.3,92.4,NaN,0.5,4.5,0
2016,10,8,4,0,0.0,0.0,0.0,10.4,10.4,95.0,NaN,0.4,3.0,0
2016,10,8,5,0,0.0,0.0,0.0,10.0,10.0,97.0,NaN,0.4,18.0,0
2016,10,8,6,0,0.0,0.0,0.0,9.2,9.2,98.4,NaN,0.5,46.5,0
2016,10,8,7,0,36.0,6.4,34.9,10.6,10.6,99.2,NaN,0.5,82.5,0
2016,10,8,8,0,114.2,8.4,111.1,11.9,11.9,98.8,NaN,0.1,43.5,0
2016,10,8,9,0,186.2,9.2,181.1,14.8,14.8,83.6,NaN,0.2,244.5,0
2016,10,8,10,0,271.6,9.6,264.8,17.7,17.7,67.8,NaN,0.5,247.5,0
2016,10,8,11,0,341.2,9.8,333.1,20.4,20.4,55.3,NaN,0.8,243.0,0
2016,10,8,12,0,752.5,38.5,718.6,22.9,22.9,41.5,NaN,1.2,231.0,0
2016,10,8,13,0,750.4,38.2,716.7,24.6,24.6,40.0,NaN,1.6,226.5,0
2016,10,8,14,0,667.7,28.1,644.5,25.6,25.6,34.0,NaN,2.0,225.0,0
2016,10,8,15,0,768.9,951.7,86.1,25.2,25.2,31.6,NaN,2.4,220.5,0
2016,10,8,16,0,588.1,910.9,74.0,24.2,24.2,32.2,NaN,2.6,216.0,0
2016,10,8,17,0,372.1,833.8,57.9,22.5,22.5,27.5,NaN,2.4,216.0,0
2016,10,8,18,0,142.3,638.9,35.0,20.6,20.6,28.3,NaN,1.9,219.0,0
2016,10,8,19,0,0.0,0.0,0.0,17.3,17.3,34.4,NaN,1.0,220.5,0
2016,10,8,20,0,0.0,0.0,0.0,15.4,15.4,39.6,NaN,0.4,228.0,0
2016,10,8,21,0,0.0,0.0,0.0,14.3,14.3,49.3,NaN,0.2,280.5,0
2016,10,8,22,0,0.0,0.0,0.0,13.8,13.8,60.5,NaN,0.3,310.5,0
2016,10,8,23,0,0.0,0.0,0.0,12.7,12.7,75.2,NaN,0.6,327.0,0
2016,10,9,0,0,0.0,0.0,0.0,11.6,11.6,79.4,NaN,0.7,345.0,0
2016,10,9,1,0,0.0,0.0,0.0,10.5,10.5,83.6,NaN,0.8,345.0,0
2016,10,9,2,0,0.0,0.0,0.0,9.7,9.7,85.4,NaN,0.8,351.0,0
2016,10,9,3,0,0.0,0.0,0.0,9.0,9.0,90.0,NaN,0.8,355.5,0
2016,10,9,4,0,0.0,0.0,0.0,8.3,8.3,93.0,NaN,0.7,15.0,0
2016,10,9,5,0,0.0,0.0,0.0,8.0,8.0,95.6,NaN,0.6,21.0,0
2016,10,9,6,0,0.0,0.0,0.0,7.5,7.5,97.6,NaN,0.7,31.5,0
2016,10,9,7,0,146.5,644.0,35.5,9.5,9.5,98.6,NaN,0.6,39.0,0
2016,10,9,8,0,373.6,827.8,58.0,12.6,12.6,97.5,NaN,0.2,16.5,0
2016,10,9,9,0,585.5,900.0,73.8,16.9,16.9,83.8,NaN,0.3,292.5,0
2016,10,9,10,0,761.0,936.5,85.6,20.4,20.4,65.5,NaN,0.7,267.0,0
2016,10,9,11,0,885.5,955.2,93.5,23.1,23.1,54.1,NaN,1.0,253.5,0
2016,10,9,12,0,950.8,964.3,97.5,25.4,25.4,42.0,NaN,1.4,243.0,0
2016,10,9,13,0,950.6,964.4,97.6,26.8,26.8,35.5,NaN,1.7,237.0,0
2016,10,9,14,0,884.8,955.3,93.5,27.7,27.7,36.1,NaN,1.9,235.5,0
2016,10,9,15,0,757.3,933.3,85.4,27.0,27.0,32.0,NaN,2.2,232.5,0
2016,10,9,16,0,579.7,893.1,73.5,26.1,26.1,34.0,NaN,2.2,226.5,0
2016,10,9,17,0,367.2,816.0,57.6,24.9,24.9,30.1,NaN,2.1,220.5,0
2016,10,9,18,0,143.0,632.4,35.2,22.8,22.8,32.5,NaN,1.6,219.0,0
2016,10,9,19,0,0.0,0.0,0.0,20.0,20.0,41.0,NaN,0.9,208.5,0
2016,10,9,20,0,0.0,0.0,0.0,17.4,17.4,46.0,NaN,0.5,199.5,0
2016,10,9,21,0,0.0,0.0,0.0,15.6,15.6,59.3,NaN,0.3,240.0,0
2016,10,9,22,0,0.0,0.0,0.0,14.7,14.7,69.7,NaN,0.3,313.5,0
2016,10,9,23,0,0.0,0.0,0.0,13.9,13.9,78.9,NaN,0.4,306.0,0
2016,10,10,0,0,0.0,0.0,0.0,13.1,13.1,84.2,NaN,0.5,325.5,0
2016,10,10,1,0,0.0,0.0,0.0,12.2,12.2,85.9,NaN,0.4,294.0,0
2016,10,10,2,0,0.0,0.0,0.0,11.2,11.2,87.4,NaN,0.4,330.0,0
2016,10,10,3,0,0.0,0.0,0.0,10.2,10.2,90.1,NaN,0.4,310.5,0
2016,10,10,4,0,0.0,0.0,0.0,9.2,9.2,92.1,NaN,0.4,70.5,0
2016,10,10,5,0,0.0,0.0,0.0,8.3,8.3,95.6,NaN,0.4,57.0,0
2016,10,10,6,0,0.0,0.0,0.0,7.7,7.7,95.9,NaN,0.4,51.0,0
2016,10,10,7,0,42.7,6.3,41.6,9.6,9.6,100.0,NaN,0.3,25.5,0
2016,10,10,8,0,133.3,8.2,130.1,12.1,12.1,100.0,NaN,0.4,4.5,0
2016,10,10,9,0,585.9,894.0,74.1,14.7,14.7,82.8,NaN,0.5,315.0,0
2016,10,10,10,0,760.9,931.3,85.8,17.6,17.6,71.6,NaN,0.9,279.0,0
2016,10,10,11,0,885.3,950.7,93.7,20.7,20.7,56.7,NaN,1.2,261.0,0
2016,10,10,12,0,949.1,958.8,97.6,22.9,22.9,50.1,NaN,1.5,244.5,0
2016,10,10,13,0,947.6,957.8,97.6,24.9,24.9,44.8,NaN,1.9,237.0,0
2016,10,10,14,0,880.9,947.6,93.4,26.2,26.2,38.5,NaN,2.2,234.0,0
2016,10,10,15,0,755.3,927.2,85.4,27.2,27.2,42.8,NaN,2.6,231.0,0
2016,10,10,16,0,579.7,888.8,73.7,26.5,26.5,44.8,NaN,2.5,225.0,0
2016,10,10,17,0,368.7,814.0,57.8,24.8,24.8,37.5,NaN,2.2,219.0,0
2016,10,10,18,0,144.4,628.8,35.5,22.9,22.9,35.8,NaN,1.8,217.5,0
2016,10,10,19,0,0.0,0.0,0.0,20.2,20.2,47.6,NaN,1.1,213.0,0
2016,10,10,20,0,0.0,0.0,0.0,18.5,18.5,45.4,NaN,0.5,201.0,0
2016,10,10,21,0,0.0,0.0,0.0,17.0,17.0,63.6,NaN,0.1,226.5,0
2016,10,10,22,0,0.0,0.0,0.0,16.4,16.4,68.4,NaN,0.3,291.0,0
2016,10,10,23,0,0.0,0.0,0.0,15.4,15.4,77.6,NaN,0.5,313.5,0
2016,10,11,0,0,0.0,0.0,0.0,14.7,14.7,82.6,NaN,0.5,330.0,0
2016,10,11,1,0,0.0,0.0,0.0,13.9,13.9,85.0,NaN,0.4,309.0,0
2016,10,11,2,0,0.0,0.0,0.0,13.1,13.1,86.9,NaN,0.5,346.5,0
2016,10,11,3,0,0.0,0.0,0.0,12.6,12.6,90.5,NaN,0.5,3.0,0
2016,10,11,4,0,0.0,0.0,0.0,11.8,11.8,93.2,NaN,0.4,18.0,0
2016,10,11,5,0,0.0,0.0,0.0,12.5,12.5,95.9,NaN,0.5,25.5,0
2016,10,11,6,0,0.0,0.0,0.0,13.0,13.0,95.8,NaN,0.4,36.0,0
2016,10,11,7,0,14.3,6.5,13.1,14.2,14.2,96.9,NaN,0.4,39.0,0
2016,10,11,8,0,38.8,8.3,35.6,14.8,14.8,95.9,NaN,0.3,51.0,0
2016,10,11,9,0,201.9,9.0,196.7,16.3,16.3,82.2,NaN,0.2,7.5,0
2016,10,11,10,0,291.9,9.4,285.1,18.8,18.8,78.4,NaN,0.7,306.0,0
2016,10,11,11,0,364.5,9.6,356.5,21.2,21.2,62.7,NaN,1.0,262.5,0
2016,10,11,12,0,752.2,37.9,718.4,22.9,22.9,54.7,NaN,1.3,253.5,0
2016,10,11,13,0,749.9,37.6,716.5,24.0,24.0,41.7,NaN,1.7,243.0,0
2016,10,11,14,0,667.2,27.7,644.1,25.1,25.1,35.4,NaN,2.0,237.0,0
2016,10,11,15,0,326.2,9.3,319.5,24.7,24.7,40.1,NaN,2.4,232.5,0
2016,10,11,16,0,222.6,8.9,217.5,23.9,23.9,41.0,NaN,2.6,226.5,0
2016,10,11,17,0,120.7,8.1,117.5,22.7,22.7,39.4,NaN,2.3,223.5,0
2016,10,11,18,0,39.0,6.3,37.9,21.7,21.7,38.9,NaN,1.9,220.5,0
2016,10,11,19,0,0.0,0.0,0.0,20.1,20.1,47.9,NaN,1.2,213.0,0
2016,10,11,20,0,0.0,0.0,0.0,18.7,18.7,48.4,NaN,0.6,205.5,0
2016,10,11,21,0,0.0,0.0,0.0,17.6,17.6,63.8,NaN,0.3,213.0,0
2016,10,11,22,0,0.0,0.0,0.0,17.1,17.1,65.7,NaN,0.1,255.0,0
2016,10,11,23,0,0.0,0.0,0.0,16.7,16.7,77.3,NaN,0.1,301.5,0
2016,10,12,0,0,0.0,0.0,0.0,16.1,16.1,82.5,NaN,0.2,322.5,0
2016,10,12,1,0,0.0,0.0,0.0,15.4,15.4,86.9,NaN,0.3,319.5,0
2016,10,12,2,0,0.0,0.0,0.0,14.8,14.8,90.1,NaN,0.5,342.0,0
2016,10,12,3,0,0.0,0.0,0.0,14.2,14.2,93.2,NaN,0.5,345.0,0
2016,10,12,4,0,0.0,0.0,0.0,13.6,13.6,95.3,NaN,0.4,36.0,0
2016,10,12,5,0,0.0,0.0,0.0,13.0,13.0,98.7,NaN,0.4,67.5,0
2016,10,12,6,0,0.0,0.0,0.0,12.1,12.1,97.6,NaN,0.5,157.5,0
2016,10,12,7,0,12.6,6.5,11.4,13.4,13.4,97.8,NaN,0.4,145.5,0
2016,10,12,8,0,31.3,8.2,28.1,14.3,14.3,97.1,NaN,0.2,171.0,0
2016,10,12,9,0,139.5,8.9,134.3,15.0,15.0,79.4,NaN,0.1,171.0,0
2016,10,12,10,0,197.6,9.3,190.8,15.4,15.4,77.3,NaN,0.3,265.5,0
2016,10,12,11,0,322.3,9.4,314.4,17.9,17.9,71.0,NaN,0.7,267.0,0
2016,10,12,12,0,259.6,9.5,251.1,19.8,19.8,57.0,NaN,1.0,258.0,0
2016,10,12,13,0,145.4,9.5,136.9,20.5,20.5,50.8,NaN,1.4,235.5,0
2016,10,12,14,0,266.8,9.4,259.0,20.9,20.9,46.8,NaN,1.7,234.0,0
2016,10,12,15,0,261.9,9.2,255.2,20.1,20.1,48.5,NaN,2.0,231.0,0
2016,10,12,16,0,143.5,8.8,138.5,19.0,19.0,49.5,NaN,2.0,232.5,0
2016,10,12,17,0,89.3,8.0,86.2,18.6,18.6,50.3,NaN,1.8,225.0,0
2016,10,12,18,0,146.2,619.0,35.8,17.8,17.8,56.6,NaN,1.1,211.5,0
2016,10,12,19,0,0.0,0.0,0.0,16.5,16.5,63.0,NaN,0.9,187.5,0
2016,10,12,20,0,0.0,0.0,0.0,15.6,15.6,75.7,NaN,0.6,162.0,0
2016,10,12,21,0,0.0,0.0,0.0,14.5,14.5,81.8,NaN,0.6,106.5,0
2016,10,12,22,0,0.0,0.0,0.0,13.8,13.8,82.6,NaN,0.6,39.0,0
2016,10,12,23,0,0.0,0.0,0.0,12.9,12.9,84.6,NaN,0.8,43.5,0
2016,10,13,0,0,0.0,0.0,0.0,11.8,11.8,84.8,NaN,0.7,19.5,0
2016,10,13,1,0,0.0,0.0,0.0,11.0,11.0,88.5,NaN,0.7,15.0,0
2016,10,13,2,0,0.0,0.0,0.0,10.4,10.4,87.0,NaN,0.7,4.5,0
2016,10,13,3,0,0.0,0.0,0.0,9.3,9.3,92.0,NaN,0.6,3.0,0
2016,10,13,4,0,0.0,0.0,0.0,8.8,8.8,93.8,NaN,0.5,30.0,0
2016,10,13,5,0,0.0,0.0,0.0,9.9,9.9,97.0,NaN,0.6,33.0,0
2016,10,13,6,0,0.0,0.0,0.0,10.5,10.5,96.6,NaN,0.4,37.5,0
2016,10,13,7,0,161.4,651.3,37.7,11.3,11.3,99.5,NaN,0.4,42.0,0
2016,10,13,8,0,386.7,822.6,59.4,13.0,13.0,98.0,NaN,0.1,6.0,0
2016,10,13,9,0,596.8,893.4,74.9,15.9,15.9,86.9,NaN,0.4,337.5,0
2016,10,13,10,0,770.8,930.1,86.5,18.3,18.3,78.9,NaN,0.7,315.0,0
2016,10,13,11,0,893.9,949.2,94.4,20.5,20.5,66.2,NaN,0.9,280.5,0
2016,10,13,12,0,736.4,35.3,704.8,22.9,22.9,57.8,NaN,1.2,259.5,0
